M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k
train/065/M_12937.avi,train/065/K_12937.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12937.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12937.npy
train/022/M_04247.avi,train/022/K_04247.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04247.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04247.npy
train/008/M_01454.avi,train/008/K_01454.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01454.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01454.npy
train/096/M_19033.avi,train/096/K_19033.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19033.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19033.npy
train/033/M_06593.avi,train/033/K_06593.avi,241,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06593.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06593.npy
train/136/M_27050.avi,train/136/K_27050.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27050.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27050.npy
train/032/M_06325.avi,train/032/K_06325.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06325.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06325.npy
train/123/M_24520.avi,train/123/K_24520.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24520.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24520.npy
train/131/M_26085.avi,train/131/K_26085.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26085.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26085.npy
train/078/M_15538.avi,train/078/K_15538.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15538.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15538.npy
train/072/M_14232.avi,train/072/K_14232.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14232.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14232.npy
train/075/M_14869.avi,train/075/K_14869.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14869.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14869.npy
train/129/M_25608.avi,train/129/K_25608.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25608.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25608.npy
train/060/M_11889.avi,train/060/K_11889.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_11889.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_11889.npy
train/175/M_34849.avi,train/175/K_34849.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34849.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34849.npy
train/011/M_02081.avi,train/011/K_02081.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02081.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02081.npy
train/180/M_35846.avi,train/180/K_35846.avi,52,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35846.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35846.npy
train/149/M_29669.avi,train/149/K_29669.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29669.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29669.npy
train/145/M_28815.avi,train/145/K_28815.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28815.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28815.npy
train/113/M_22560.avi,train/113/K_22560.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22560.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22560.npy
train/041/M_08074.avi,train/041/K_08074.avi,154,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08074.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08074.npy
train/132/M_26221.avi,train/132/K_26221.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26221.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26221.npy
train/075/M_14951.avi,train/075/K_14951.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14951.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14951.npy
train/083/M_16403.avi,train/083/K_16403.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16403.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16403.npy
train/143/M_28573.avi,train/143/K_28573.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28573.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28573.npy
train/055/M_10962.avi,train/055/K_10962.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10962.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10962.npy
train/113/M_22553.avi,train/113/K_22553.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22553.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22553.npy
train/132/M_26244.avi,train/132/K_26244.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26244.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26244.npy
train/051/M_10039.avi,train/051/K_10039.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10039.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10039.npy
train/100/M_19847.avi,train/100/K_19847.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19847.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19847.npy
train/134/M_26619.avi,train/134/K_26619.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26619.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26619.npy
train/078/M_15407.avi,train/078/K_15407.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15407.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15407.npy
train/112/M_22324.avi,train/112/K_22324.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22324.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22324.npy
train/035/M_06815.avi,train/035/K_06815.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06815.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06815.npy
train/067/M_13266.avi,train/067/K_13266.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13266.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13266.npy
train/124/M_24632.avi,train/124/K_24632.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24632.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24632.npy
train/119/M_23751.avi,train/119/K_23751.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23751.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23751.npy
train/014/M_02645.avi,train/014/K_02645.avi,52,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02645.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02645.npy
train/036/M_07124.avi,train/036/K_07124.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_07124.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_07124.npy
train/143/M_28402.avi,train/143/K_28402.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28402.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28402.npy
train/121/M_24023.avi,train/121/K_24023.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24023.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24023.npy
train/126/M_25029.avi,train/126/K_25029.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25029.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25029.npy
train/112/M_22309.avi,train/112/K_22309.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22309.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22309.npy
train/119/M_23687.avi,train/119/K_23687.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23687.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23687.npy
train/147/M_29297.avi,train/147/K_29297.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29297.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29297.npy
train/090/M_17949.avi,train/090/K_17949.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17949.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17949.npy
train/048/M_09463.avi,train/048/K_09463.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09463.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09463.npy
train/115/M_22990.avi,train/115/K_22990.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22990.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22990.npy
train/168/M_33493.avi,train/168/K_33493.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33493.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33493.npy
train/152/M_30393.avi,train/152/K_30393.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_30393.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_30393.npy
train/073/M_14441.avi,train/073/K_14441.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14441.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14441.npy
train/164/M_32641.avi,train/164/K_32641.avi,241,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32641.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32641.npy
train/029/M_05705.avi,train/029/K_05705.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05705.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05705.npy
train/059/M_11696.avi,train/059/K_11696.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_11696.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_11696.npy
train/113/M_22420.avi,train/113/K_22420.avi,52,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22420.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22420.npy
train/142/M_28383.avi,train/142/K_28383.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28383.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28383.npy
train/177/M_35258.avi,train/177/K_35258.avi,154,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35258.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35258.npy
train/084/M_16664.avi,train/084/K_16664.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16664.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16664.npy
train/149/M_29611.avi,train/149/K_29611.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29611.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29611.npy
train/140/M_27966.avi,train/140/K_27966.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27966.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27966.npy
train/083/M_16489.avi,train/083/K_16489.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16489.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16489.npy
train/052/M_10237.avi,train/052/K_10237.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10237.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10237.npy
train/125/M_24838.avi,train/125/K_24838.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24838.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24838.npy
train/130/M_25931.avi,train/130/K_25931.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25931.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25931.npy
train/163/M_32595.avi,train/163/K_32595.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32595.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32595.npy
train/017/M_03239.avi,train/017/K_03239.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03239.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03239.npy
train/135/M_26963.avi,train/135/K_26963.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26963.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26963.npy
train/096/M_19090.avi,train/096/K_19090.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19090.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19090.npy
train/157/M_31281.avi,train/157/K_31281.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31281.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31281.npy
train/105/M_20813.avi,train/105/K_20813.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_20813.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_20813.npy
train/112/M_22400.avi,train/112/K_22400.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22400.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22400.npy
train/160/M_31949.avi,train/160/K_31949.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31949.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31949.npy
train/037/M_07224.avi,train/037/K_07224.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_07224.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_07224.npy
train/054/M_10765.avi,train/054/K_10765.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10765.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10765.npy
train/006/M_01021.avi,train/006/K_01021.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01021.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01021.npy
train/148/M_29561.avi,train/148/K_29561.avi,154,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29561.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29561.npy
train/018/M_03419.avi,train/018/K_03419.avi,241,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03419.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03419.npy
train/126/M_25123.avi,train/126/K_25123.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25123.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25123.npy
train/062/M_12208.avi,train/062/K_12208.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12208.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12208.npy
train/158/M_31523.avi,train/158/K_31523.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31523.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31523.npy
train/042/M_08351.avi,train/042/K_08351.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08351.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08351.npy
train/144/M_28620.avi,train/144/K_28620.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28620.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28620.npy
train/082/M_16276.avi,train/082/K_16276.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16276.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16276.npy
train/097/M_19309.avi,train/097/K_19309.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19309.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19309.npy
train/064/M_12775.avi,train/064/K_12775.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12775.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12775.npy
train/126/M_25045.avi,train/126/K_25045.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25045.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25045.npy
train/008/M_01421.avi,train/008/K_01421.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01421.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01421.npy
train/136/M_27036.avi,train/136/K_27036.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27036.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27036.npy
train/130/M_25928.avi,train/130/K_25928.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25928.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25928.npy
train/026/M_05143.avi,train/026/K_05143.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05143.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05143.npy
train/134/M_26776.avi,train/134/K_26776.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26776.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26776.npy
train/178/M_35483.avi,train/178/K_35483.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35483.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35483.npy
train/001/M_00104.avi,train/001/K_00104.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00104.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00104.npy
train/165/M_32924.avi,train/165/K_32924.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32924.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32924.npy
train/077/M_15355.avi,train/077/K_15355.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15355.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15355.npy
train/104/M_20717.avi,train/104/K_20717.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_20717.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_20717.npy
train/156/M_31174.avi,train/156/K_31174.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31174.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31174.npy
train/035/M_06977.avi,train/035/K_06977.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06977.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06977.npy
train/015/M_02803.avi,train/015/K_02803.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02803.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02803.npy
train/003/M_00411.avi,train/003/K_00411.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00411.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00411.npy
