M,K,label_idx,Both_Hands,M_Out,M_In,M_Up,M_Down,M_Front,M_Back,M_Iterative,O_Out,O_In,O_Up,O_Down,O_Front,O_Back,F_Thumb,F_Index,F_Middle,F_Ring,F_Pinky
train/171/M_34098.avi,train/171/K_34098.avi,92,,,,,,,,,,,,,,,,,,,
train/171/M_34103.avi,train/171/K_34103.avi,92,,,,,,,,,,,,,,,,,,,
train/171/M_34112.avi,train/171/K_34112.avi,4,,,,,,,,,,,,,,,,,,,
train/171/M_34117.avi,train/171/K_34117.avi,29,,,,,,,,,,,,,,,,,,,
train/171/M_34118.avi,train/171/K_34118.avi,160,,,,,,,,,,,,,,,,,,,
train/171/M_34121.avi,train/171/K_34121.avi,95,,,,,,,,,,,,,,,,,,,
train/171/M_34122.avi,train/171/K_34122.avi,5,,,,,,,,,,,,,,,,,,,
train/171/M_34126.avi,train/171/K_34126.avi,36,,,,,,,,,,,,,,,,,,,
train/171/M_34127.avi,train/171/K_34127.avi,8,,,,,,,,,,,,,,,,,,,
train/171/M_34132.avi,train/171/K_34132.avi,37,,,,,,,,,,,,,,,,,,,
train/171/M_34135.avi,train/171/K_34135.avi,51,,,,,,,,,,,,,,,,,,,
train/171/M_34136.avi,train/171/K_34136.avi,5,,,,,,,,,,,,,,,,,,,
train/171/M_34139.avi,train/171/K_34139.avi,55,,,,,,,,,,,,,,,,,,,
train/171/M_34140.avi,train/171/K_34140.avi,158,,,,,,,,,,,,,,,,,,,
train/171/M_34142.avi,train/171/K_34142.avi,155,,,,,,,,,,,,,,,,,,,
train/171/M_34144.avi,train/171/K_34144.avi,91,,,,,,,,,,,,,,,,,,,
train/171/M_34145.avi,train/171/K_34145.avi,91,,,,,,,,,,,,,,,,,,,
train/171/M_34147.avi,train/171/K_34147.avi,37,,,,,,,,,,,,,,,,,,,
train/171/M_34150.avi,train/171/K_34150.avi,239,,,,,,,,,,,,,,,,,,,
train/171/M_34151.avi,train/171/K_34151.avi,37,,,,,,,,,,,,,,,,,,,
train/171/M_34154.avi,train/171/K_34154.avi,13,,,,,,,,,,,,,,,,,,,
train/171/M_34156.avi,train/171/K_34156.avi,34,,,,,,,,,,,,,,,,,,,
train/171/M_34159.avi,train/171/K_34159.avi,52,,,,,,,,,,,,,,,,,,,
train/171/M_34161.avi,train/171/K_34161.avi,158,,,,,,,,,,,,,,,,,,,
train/171/M_34164.avi,train/171/K_34164.avi,117,,,,,,,,,,,,,,,,,,,
train/171/M_34166.avi,train/171/K_34166.avi,49,,,,,,,,,,,,,,,,,,,
train/171/M_34171.avi,train/171/K_34171.avi,10,,,,,,,,,,,,,,,,,,,
train/171/M_34174.avi,train/171/K_34174.avi,55,,,,,,,,,,,,,,,,,,,
train/171/M_34177.avi,train/171/K_34177.avi,56,,,,,,,,,,,,,,,,,,,
train/171/M_34185.avi,train/171/K_34185.avi,160,,,,,,,,,,,,,,,,,,,
train/171/M_34187.avi,train/171/K_34187.avi,10,,,,,,,,,,,,,,,,,,,
train/171/M_34192.avi,train/171/K_34192.avi,50,,,,,,,,,,,,,,,,,,,
train/171/M_34193.avi,train/171/K_34193.avi,188,,,,,,,,,,,,,,,,,,,
train/171/M_34194.avi,train/171/K_34194.avi,157,,,,,,,,,,,,,,,,,,,
train/171/M_34197.avi,train/171/K_34197.avi,19,,,,,,,,,,,,,,,,,,,
train/171/M_34200.avi,train/171/K_34200.avi,156,,,,,,,,,,,,,,,,,,,
train/172/M_34202.avi,train/172/K_34202.avi,4,,,,,,,,,,,,,,,,,,,
train/172/M_34205.avi,train/172/K_34205.avi,8,,,,,,,,,,,,,,,,,,,
train/172/M_34207.avi,train/172/K_34207.avi,10,,,,,,,,,,,,,,,,,,,
train/172/M_34208.avi,train/172/K_34208.avi,5,,,,,,,,,,,,,,,,,,,
train/172/M_34218.avi,train/172/K_34218.avi,18,,,,,,,,,,,,,,,,,,,
train/172/M_34220.avi,train/172/K_34220.avi,209,,,,,,,,,,,,,,,,,,,
train/172/M_34221.avi,train/172/K_34221.avi,92,,,,,,,,,,,,,,,,,,,
train/172/M_34226.avi,train/172/K_34226.avi,18,,,,,,,,,,,,,,,,,,,
train/172/M_34227.avi,train/172/K_34227.avi,154,,,,,,,,,,,,,,,,,,,
train/172/M_34230.avi,train/172/K_34230.avi,51,,,,,,,,,,,,,,,,,,,
train/172/M_34231.avi,train/172/K_34231.avi,239,,,,,,,,,,,,,,,,,,,
train/172/M_34232.avi,train/172/K_34232.avi,95,,,,,,,,,,,,,,,,,,,
train/172/M_34233.avi,train/172/K_34233.avi,237,,,,,,,,,,,,,,,,,,,
train/172/M_34237.avi,train/172/K_34237.avi,38,,,,,,,,,,,,,,,,,,,
train/172/M_34239.avi,train/172/K_34239.avi,29,,,,,,,,,,,,,,,,,,,
train/172/M_34240.avi,train/172/K_34240.avi,90,,,,,,,,,,,,,,,,,,,
train/172/M_34242.avi,train/172/K_34242.avi,155,,,,,,,,,,,,,,,,,,,
train/172/M_34243.avi,train/172/K_34243.avi,49,,,,,,,,,,,,,,,,,,,
train/172/M_34248.avi,train/172/K_34248.avi,37,,,,,,,,,,,,,,,,,,,
train/172/M_34250.avi,train/172/K_34250.avi,238,,,,,,,,,,,,,,,,,,,
train/172/M_34251.avi,train/172/K_34251.avi,19,,,,,,,,,,,,,,,,,,,
train/172/M_34258.avi,train/172/K_34258.avi,222,,,,,,,,,,,,,,,,,,,
train/172/M_34259.avi,train/172/K_34259.avi,96,,,,,,,,,,,,,,,,,,,
train/172/M_34263.avi,train/172/K_34263.avi,5,,,,,,,,,,,,,,,,,,,
train/172/M_34267.avi,train/172/K_34267.avi,209,,,,,,,,,,,,,,,,,,,
train/172/M_34268.avi,train/172/K_34268.avi,188,,,,,,,,,,,,,,,,,,,
train/172/M_34270.avi,train/172/K_34270.avi,96,,,,,,,,,,,,,,,,,,,
train/172/M_34273.avi,train/172/K_34273.avi,93,,,,,,,,,,,,,,,,,,,
train/172/M_34276.avi,train/172/K_34276.avi,238,,,,,,,,,,,,,,,,,,,
train/172/M_34277.avi,train/172/K_34277.avi,32,,,,,,,,,,,,,,,,,,,
train/172/M_34279.avi,train/172/K_34279.avi,19,,,,,,,,,,,,,,,,,,,
train/172/M_34281.avi,train/172/K_34281.avi,50,,,,,,,,,,,,,,,,,,,
train/172/M_34282.avi,train/172/K_34282.avi,209,,,,,,,,,,,,,,,,,,,
train/172/M_34283.avi,train/172/K_34283.avi,241,,,,,,,,,,,,,,,,,,,
train/172/M_34284.avi,train/172/K_34284.avi,94,,,,,,,,,,,,,,,,,,,
train/172/M_34289.avi,train/172/K_34289.avi,19,,,,,,,,,,,,,,,,,,,
train/172/M_34290.avi,train/172/K_34290.avi,56,,,,,,,,,,,,,,,,,,,
train/172/M_34291.avi,train/172/K_34291.avi,10,,,,,,,,,,,,,,,,,,,
train/172/M_34293.avi,train/172/K_34293.avi,135,,,,,,,,,,,,,,,,,,,
train/172/M_34297.avi,train/172/K_34297.avi,155,,,,,,,,,,,,,,,,,,,
train/172/M_34306.avi,train/172/K_34306.avi,188,,,,,,,,,,,,,,,,,,,
train/172/M_34308.avi,train/172/K_34308.avi,4,,,,,,,,,,,,,,,,,,,
train/172/M_34313.avi,train/172/K_34313.avi,120,,,,,,,,,,,,,,,,,,,
train/172/M_34316.avi,train/172/K_34316.avi,96,,,,,,,,,,,,,,,,,,,
train/172/M_34318.avi,train/172/K_34318.avi,238,,,,,,,,,,,,,,,,,,,
train/172/M_34319.avi,train/172/K_34319.avi,14,,,,,,,,,,,,,,,,,,,
train/172/M_34320.avi,train/172/K_34320.avi,38,,,,,,,,,,,,,,,,,,,
train/172/M_34322.avi,train/172/K_34322.avi,5,,,,,,,,,,,,,,,,,,,
train/172/M_34323.avi,train/172/K_34323.avi,240,,,,,,,,,,,,,,,,,,,
train/172/M_34329.avi,train/172/K_34329.avi,154,,,,,,,,,,,,,,,,,,,
train/172/M_34330.avi,train/172/K_34330.avi,32,,,,,,,,,,,,,,,,,,,
train/172/M_34333.avi,train/172/K_34333.avi,159,,,,,,,,,,,,,,,,,,,
train/172/M_34334.avi,train/172/K_34334.avi,37,,,,,,,,,,,,,,,,,,,
train/172/M_34337.avi,train/172/K_34337.avi,38,,,,,,,,,,,,,,,,,,,
train/172/M_34346.avi,train/172/K_34346.avi,239,,,,,,,,,,,,,,,,,,,
train/172/M_34347.avi,train/172/K_34347.avi,5,,,,,,,,,,,,,,,,,,,
train/172/M_34348.avi,train/172/K_34348.avi,4,,,,,,,,,,,,,,,,,,,
train/172/M_34349.avi,train/172/K_34349.avi,37,,,,,,,,,,,,,,,,,,,
train/172/M_34352.avi,train/172/K_34352.avi,36,,,,,,,,,,,,,,,,,,,
train/172/M_34354.avi,train/172/K_34354.avi,37,,,,,,,,,,,,,,,,,,,
train/172/M_34358.avi,train/172/K_34358.avi,13,,,,,,,,,,,,,,,,,,,
train/172/M_34364.avi,train/172/K_34364.avi,241,,,,,,,,,,,,,,,,,,,
train/172/M_34365.avi,train/172/K_34365.avi,38,,,,,,,,,,,,,,,,,,,
train/172/M_34371.avi,train/172/K_34371.avi,95,,,,,,,,,,,,,,,,,,,
train/172/M_34372.avi,train/172/K_34372.avi,96,,,,,,,,,,,,,,,,,,,
train/172/M_34378.avi,train/172/K_34378.avi,18,,,,,,,,,,,,,,,,,,,
train/172/M_34380.avi,train/172/K_34380.avi,117,,,,,,,,,,,,,,,,,,,
train/172/M_34386.avi,train/172/K_34386.avi,38,,,,,,,,,,,,,,,,,,,
train/172/M_34387.avi,train/172/K_34387.avi,19,,,,,,,,,,,,,,,,,,,
train/172/M_34391.avi,train/172/K_34391.avi,135,,,,,,,,,,,,,,,,,,,
train/172/M_34396.avi,train/172/K_34396.avi,31,,,,,,,,,,,,,,,,,,,
train/172/M_34398.avi,train/172/K_34398.avi,51,,,,,,,,,,,,,,,,,,,
train/173/M_34402.avi,train/173/K_34402.avi,5,,,,,,,,,,,,,,,,,,,
train/173/M_34411.avi,train/173/K_34411.avi,5,,,,,,,,,,,,,,,,,,,
train/173/M_34413.avi,train/173/K_34413.avi,32,,,,,,,,,,,,,,,,,,,
train/173/M_34416.avi,train/173/K_34416.avi,154,,,,,,,,,,,,,,,,,,,
train/173/M_34417.avi,train/173/K_34417.avi,213,,,,,,,,,,,,,,,,,,,
train/173/M_34418.avi,train/173/K_34418.avi,160,,,,,,,,,,,,,,,,,,,
train/173/M_34421.avi,train/173/K_34421.avi,157,,,,,,,,,,,,,,,,,,,
train/173/M_34422.avi,train/173/K_34422.avi,238,,,,,,,,,,,,,,,,,,,
train/173/M_34426.avi,train/173/K_34426.avi,188,,,,,,,,,,,,,,,,,,,
train/173/M_34427.avi,train/173/K_34427.avi,95,,,,,,,,,,,,,,,,,,,
train/173/M_34428.avi,train/173/K_34428.avi,91,,,,,,,,,,,,,,,,,,,
train/173/M_34431.avi,train/173/K_34431.avi,34,,,,,,,,,,,,,,,,,,,
train/173/M_34432.avi,train/173/K_34432.avi,34,,,,,,,,,,,,,,,,,,,
train/173/M_34433.avi,train/173/K_34433.avi,52,,,,,,,,,,,,,,,,,,,
train/173/M_34436.avi,train/173/K_34436.avi,91,,,,,,,,,,,,,,,,,,,
train/173/M_34437.avi,train/173/K_34437.avi,31,,,,,,,,,,,,,,,,,,,
train/173/M_34438.avi,train/173/K_34438.avi,38,,,,,,,,,,,,,,,,,,,
train/173/M_34439.avi,train/173/K_34439.avi,120,,,,,,,,,,,,,,,,,,,
train/173/M_34441.avi,train/173/K_34441.avi,222,,,,,,,,,,,,,,,,,,,
train/173/M_34442.avi,train/173/K_34442.avi,36,,,,,,,,,,,,,,,,,,,
train/173/M_34444.avi,train/173/K_34444.avi,10,,,,,,,,,,,,,,,,,,,
train/173/M_34448.avi,train/173/K_34448.avi,120,,,,,,,,,,,,,,,,,,,
train/173/M_34450.avi,train/173/K_34450.avi,159,,,,,,,,,,,,,,,,,,,
train/173/M_34453.avi,train/173/K_34453.avi,156,,,,,,,,,,,,,,,,,,,
train/173/M_34454.avi,train/173/K_34454.avi,31,,,,,,,,,,,,,,,,,,,
train/173/M_34457.avi,train/173/K_34457.avi,158,,,,,,,,,,,,,,,,,,,
train/173/M_34463.avi,train/173/K_34463.avi,159,,,,,,,,,,,,,,,,,,,
train/173/M_34464.avi,train/173/K_34464.avi,19,,,,,,,,,,,,,,,,,,,
train/173/M_34467.avi,train/173/K_34467.avi,94,,,,,,,,,,,,,,,,,,,
train/173/M_34468.avi,train/173/K_34468.avi,52,,,,,,,,,,,,,,,,,,,
train/173/M_34474.avi,train/173/K_34474.avi,222,,,,,,,,,,,,,,,,,,,
train/173/M_34475.avi,train/173/K_34475.avi,36,,,,,,,,,,,,,,,,,,,
train/173/M_34481.avi,train/173/K_34481.avi,31,,,,,,,,,,,,,,,,,,,
train/173/M_34483.avi,train/173/K_34483.avi,31,,,,,,,,,,,,,,,,,,,
train/173/M_34485.avi,train/173/K_34485.avi,8,,,,,,,,,,,,,,,,,,,
train/173/M_34488.avi,train/173/K_34488.avi,94,,,,,,,,,,,,,,,,,,,
train/173/M_34490.avi,train/173/K_34490.avi,237,,,,,,,,,,,,,,,,,,,
train/173/M_34496.avi,train/173/K_34496.avi,160,,,,,,,,,,,,,,,,,,,
train/173/M_34503.avi,train/173/K_34503.avi,4,,,,,,,,,,,,,,,,,,,
train/173/M_34504.avi,train/173/K_34504.avi,5,,,,,,,,,,,,,,,,,,,
train/173/M_34505.avi,train/173/K_34505.avi,209,,,,,,,,,,,,,,,,,,,
train/173/M_34506.avi,train/173/K_34506.avi,29,,,,,,,,,,,,,,,,,,,
train/173/M_34508.avi,train/173/K_34508.avi,91,,,,,,,,,,,,,,,,,,,
train/173/M_34509.avi,train/173/K_34509.avi,156,,,,,,,,,,,,,,,,,,,
train/173/M_34515.avi,train/173/K_34515.avi,117,,,,,,,,,,,,,,,,,,,
train/173/M_34520.avi,train/173/K_34520.avi,90,,,,,,,,,,,,,,,,,,,
train/173/M_34526.avi,train/173/K_34526.avi,31,,,,,,,,,,,,,,,,,,,
train/173/M_34530.avi,train/173/K_34530.avi,38,,,,,,,,,,,,,,,,,,,
train/173/M_34535.avi,train/173/K_34535.avi,120,,,,,,,,,,,,,,,,,,,
train/173/M_34536.avi,train/173/K_34536.avi,14,,,,,,,,,,,,,,,,,,,
train/173/M_34539.avi,train/173/K_34539.avi,239,,,,,,,,,,,,,,,,,,,
train/173/M_34541.avi,train/173/K_34541.avi,38,,,,,,,,,,,,,,,,,,,
train/173/M_34542.avi,train/173/K_34542.avi,37,,,,,,,,,,,,,,,,,,,
train/173/M_34543.avi,train/173/K_34543.avi,36,,,,,,,,,,,,,,,,,,,
train/173/M_34544.avi,train/173/K_34544.avi,90,,,,,,,,,,,,,,,,,,,
train/173/M_34551.avi,train/173/K_34551.avi,92,,,,,,,,,,,,,,,,,,,
train/173/M_34552.avi,train/173/K_34552.avi,213,,,,,,,,,,,,,,,,,,,
train/173/M_34553.avi,train/173/K_34553.avi,10,,,,,,,,,,,,,,,,,,,
train/173/M_34554.avi,train/173/K_34554.avi,223,,,,,,,,,,,,,,,,,,,
train/173/M_34555.avi,train/173/K_34555.avi,14,,,,,,,,,,,,,,,,,,,
train/173/M_34559.avi,train/173/K_34559.avi,34,,,,,,,,,,,,,,,,,,,
train/173/M_34563.avi,train/173/K_34563.avi,91,,,,,,,,,,,,,,,,,,,
train/173/M_34564.avi,train/173/K_34564.avi,5,,,,,,,,,,,,,,,,,,,
train/173/M_34565.avi,train/173/K_34565.avi,160,,,,,,,,,,,,,,,,,,,
train/173/M_34568.avi,train/173/K_34568.avi,238,,,,,,,,,,,,,,,,,,,
train/173/M_34569.avi,train/173/K_34569.avi,29,,,,,,,,,,,,,,,,,,,
train/173/M_34575.avi,train/173/K_34575.avi,157,,,,,,,,,,,,,,,,,,,
train/173/M_34576.avi,train/173/K_34576.avi,154,,,,,,,,,,,,,,,,,,,
train/173/M_34578.avi,train/173/K_34578.avi,19,,,,,,,,,,,,,,,,,,,
train/173/M_34582.avi,train/173/K_34582.avi,5,,,,,,,,,,,,,,,,,,,
train/173/M_34589.avi,train/173/K_34589.avi,38,,,,,,,,,,,,,,,,,,,
train/173/M_34592.avi,train/173/K_34592.avi,159,,,,,,,,,,,,,,,,,,,
train/173/M_34596.avi,train/173/K_34596.avi,117,,,,,,,,,,,,,,,,,,,
train/173/M_34597.avi,train/173/K_34597.avi,127,,,,,,,,,,,,,,,,,,,
train/173/M_34598.avi,train/173/K_34598.avi,29,,,,,,,,,,,,,,,,,,,
train/174/M_34602.avi,train/174/K_34602.avi,94,,,,,,,,,,,,,,,,,,,
train/174/M_34605.avi,train/174/K_34605.avi,19,,,,,,,,,,,,,,,,,,,
train/174/M_34607.avi,train/174/K_34607.avi,97,,,,,,,,,,,,,,,,,,,
train/174/M_34608.avi,train/174/K_34608.avi,19,,,,,,,,,,,,,,,,,,,
train/174/M_34611.avi,train/174/K_34611.avi,117,,,,,,,,,,,,,,,,,,,
train/174/M_34613.avi,train/174/K_34613.avi,29,,,,,,,,,,,,,,,,,,,
train/174/M_34620.avi,train/174/K_34620.avi,38,,,,,,,,,,,,,,,,,,,
train/174/M_34623.avi,train/174/K_34623.avi,50,,,,,,,,,,,,,,,,,,,
train/174/M_34631.avi,train/174/K_34631.avi,157,,,,,,,,,,,,,,,,,,,
train/174/M_34634.avi,train/174/K_34634.avi,154,,,,,,,,,,,,,,,,,,,
train/174/M_34638.avi,train/174/K_34638.avi,95,,,,,,,,,,,,,,,,,,,
train/174/M_34639.avi,train/174/K_34639.avi,5,,,,,,,,,,,,,,,,,,,
train/174/M_34641.avi,train/174/K_34641.avi,158,,,,,,,,,,,,,,,,,,,
train/174/M_34644.avi,train/174/K_34644.avi,10,,,,,,,,,,,,,,,,,,,
train/174/M_34645.avi,train/174/K_34645.avi,188,,,,,,,,,,,,,,,,,,,
train/174/M_34646.avi,train/174/K_34646.avi,117,,,,,,,,,,,,,,,,,,,
train/174/M_34652.avi,train/174/K_34652.avi,38,,,,,,,,,,,,,,,,,,,
train/174/M_34653.avi,train/174/K_34653.avi,13,,,,,,,,,,,,,,,,,,,
train/174/M_34661.avi,train/174/K_34661.avi,38,,,,,,,,,,,,,,,,,,,
train/174/M_34665.avi,train/174/K_34665.avi,155,,,,,,,,,,,,,,,,,,,
train/174/M_34666.avi,train/174/K_34666.avi,36,,,,,,,,,,,,,,,,,,,
train/174/M_34673.avi,train/174/K_34673.avi,237,,,,,,,,,,,,,,,,,,,
train/174/M_34674.avi,train/174/K_34674.avi,160,,,,,,,,,,,,,,,,,,,
train/174/M_34675.avi,train/174/K_34675.avi,240,,,,,,,,,,,,,,,,,,,
train/174/M_34676.avi,train/174/K_34676.avi,8,,,,,,,,,,,,,,,,,,,
train/174/M_34681.avi,train/174/K_34681.avi,240,,,,,,,,,,,,,,,,,,,
train/174/M_34682.avi,train/174/K_34682.avi,188,,,,,,,,,,,,,,,,,,,
train/174/M_34684.avi,train/174/K_34684.avi,5,,,,,,,,,,,,,,,,,,,
train/174/M_34697.avi,train/174/K_34697.avi,223,,,,,,,,,,,,,,,,,,,
train/174/M_34700.avi,train/174/K_34700.avi,156,,,,,,,,,,,,,,,,,,,
train/174/M_34702.avi,train/174/K_34702.avi,97,,,,,,,,,,,,,,,,,,,
train/174/M_34703.avi,train/174/K_34703.avi,49,,,,,,,,,,,,,,,,,,,
train/174/M_34704.avi,train/174/K_34704.avi,5,,,,,,,,,,,,,,,,,,,
train/174/M_34707.avi,train/174/K_34707.avi,5,,,,,,,,,,,,,,,,,,,
train/174/M_34710.avi,train/174/K_34710.avi,32,,,,,,,,,,,,,,,,,,,
train/174/M_34712.avi,train/174/K_34712.avi,32,,,,,,,,,,,,,,,,,,,
train/174/M_34715.avi,train/174/K_34715.avi,97,,,,,,,,,,,,,,,,,,,
train/174/M_34716.avi,train/174/K_34716.avi,19,,,,,,,,,,,,,,,,,,,
train/174/M_34720.avi,train/174/K_34720.avi,159,,,,,,,,,,,,,,,,,,,
train/174/M_34721.avi,train/174/K_34721.avi,96,,,,,,,,,,,,,,,,,,,
train/174/M_34723.avi,train/174/K_34723.avi,32,,,,,,,,,,,,,,,,,,,
train/174/M_34729.avi,train/174/K_34729.avi,117,,,,,,,,,,,,,,,,,,,
train/174/M_34737.avi,train/174/K_34737.avi,160,,,,,,,,,,,,,,,,,,,
train/174/M_34740.avi,train/174/K_34740.avi,93,,,,,,,,,,,,,,,,,,,
train/174/M_34749.avi,train/174/K_34749.avi,120,,,,,,,,,,,,,,,,,,,
train/174/M_34755.avi,train/174/K_34755.avi,14,,,,,,,,,,,,,,,,,,,
train/174/M_34760.avi,train/174/K_34760.avi,37,,,,,,,,,,,,,,,,,,,
train/174/M_34761.avi,train/174/K_34761.avi,159,,,,,,,,,,,,,,,,,,,
train/174/M_34763.avi,train/174/K_34763.avi,92,,,,,,,,,,,,,,,,,,,
train/174/M_34768.avi,train/174/K_34768.avi,36,,,,,,,,,,,,,,,,,,,
train/174/M_34769.avi,train/174/K_34769.avi,95,,,,,,,,,,,,,,,,,,,
train/174/M_34770.avi,train/174/K_34770.avi,135,,,,,,,,,,,,,,,,,,,
train/174/M_34772.avi,train/174/K_34772.avi,209,,,,,,,,,,,,,,,,,,,
train/174/M_34774.avi,train/174/K_34774.avi,127,,,,,,,,,,,,,,,,,,,
train/174/M_34776.avi,train/174/K_34776.avi,213,,,,,,,,,,,,,,,,,,,
train/174/M_34781.avi,train/174/K_34781.avi,90,,,,,,,,,,,,,,,,,,,
train/174/M_34782.avi,train/174/K_34782.avi,10,,,,,,,,,,,,,,,,,,,
train/174/M_34783.avi,train/174/K_34783.avi,5,,,,,,,,,,,,,,,,,,,
train/174/M_34787.avi,train/174/K_34787.avi,38,,,,,,,,,,,,,,,,,,,
train/174/M_34788.avi,train/174/K_34788.avi,34,,,,,,,,,,,,,,,,,,,
train/174/M_34791.avi,train/174/K_34791.avi,34,,,,,,,,,,,,,,,,,,,
train/174/M_34799.avi,train/174/K_34799.avi,38,,,,,,,,,,,,,,,,,,,
train/175/M_34808.avi,train/175/K_34808.avi,120,,,,,,,,,,,,,,,,,,,
train/175/M_34814.avi,train/175/K_34814.avi,160,,,,,,,,,,,,,,,,,,,
train/175/M_34815.avi,train/175/K_34815.avi,156,,,,,,,,,,,,,,,,,,,
train/175/M_34816.avi,train/175/K_34816.avi,156,,,,,,,,,,,,,,,,,,,
train/175/M_34819.avi,train/175/K_34819.avi,34,,,,,,,,,,,,,,,,,,,
train/175/M_34821.avi,train/175/K_34821.avi,97,,,,,,,,,,,,,,,,,,,
train/175/M_34826.avi,train/175/K_34826.avi,19,,,,,,,,,,,,,,,,,,,
train/175/M_34834.avi,train/175/K_34834.avi,223,,,,,,,,,,,,,,,,,,,
train/175/M_34835.avi,train/175/K_34835.avi,8,,,,,,,,,,,,,,,,,,,
train/175/M_34836.avi,train/175/K_34836.avi,94,,,,,,,,,,,,,,,,,,,
train/175/M_34837.avi,train/175/K_34837.avi,94,,,,,,,,,,,,,,,,,,,
train/175/M_34841.avi,train/175/K_34841.avi,5,,,,,,,,,,,,,,,,,,,
train/175/M_34844.avi,train/175/K_34844.avi,213,,,,,,,,,,,,,,,,,,,
train/175/M_34845.avi,train/175/K_34845.avi,223,,,,,,,,,,,,,,,,,,,
train/175/M_34847.avi,train/175/K_34847.avi,127,,,,,,,,,,,,,,,,,,,
train/175/M_34848.avi,train/175/K_34848.avi,157,,,,,,,,,,,,,,,,,,,
train/175/M_34849.avi,train/175/K_34849.avi,38,,,,,,,,,,,,,,,,,,,
train/175/M_34850.avi,train/175/K_34850.avi,32,,,,,,,,,,,,,,,,,,,
train/175/M_34852.avi,train/175/K_34852.avi,38,,,,,,,,,,,,,,,,,,,
train/175/M_34859.avi,train/175/K_34859.avi,37,,,,,,,,,,,,,,,,,,,
train/175/M_34860.avi,train/175/K_34860.avi,36,,,,,,,,,,,,,,,,,,,
train/175/M_34861.avi,train/175/K_34861.avi,97,,,,,,,,,,,,,,,,,,,
train/175/M_34862.avi,train/175/K_34862.avi,37,,,,,,,,,,,,,,,,,,,
train/175/M_34863.avi,train/175/K_34863.avi,38,,,,,,,,,,,,,,,,,,,
train/175/M_34866.avi,train/175/K_34866.avi,10,,,,,,,,,,,,,,,,,,,
train/175/M_34869.avi,train/175/K_34869.avi,240,,,,,,,,,,,,,,,,,,,
train/175/M_34876.avi,train/175/K_34876.avi,5,,,,,,,,,,,,,,,,,,,
train/175/M_34877.avi,train/175/K_34877.avi,90,,,,,,,,,,,,,,,,,,,
train/175/M_34878.avi,train/175/K_34878.avi,213,,,,,,,,,,,,,,,,,,,
train/175/M_34879.avi,train/175/K_34879.avi,5,,,,,,,,,,,,,,,,,,,
train/175/M_34881.avi,train/175/K_34881.avi,120,,,,,,,,,,,,,,,,,,,
train/175/M_34883.avi,train/175/K_34883.avi,36,,,,,,,,,,,,,,,,,,,
train/175/M_34889.avi,train/175/K_34889.avi,120,,,,,,,,,,,,,,,,,,,
train/175/M_34891.avi,train/175/K_34891.avi,29,,,,,,,,,,,,,,,,,,,
train/175/M_34894.avi,train/175/K_34894.avi,18,,,,,,,,,,,,,,,,,,,
train/175/M_34897.avi,train/175/K_34897.avi,93,,,,,,,,,,,,,,,,,,,
train/175/M_34898.avi,train/175/K_34898.avi,37,,,,,,,,,,,,,,,,,,,
train/175/M_34900.avi,train/175/K_34900.avi,117,,,,,,,,,,,,,,,,,,,
train/175/M_34907.avi,train/175/K_34907.avi,14,,,,,,,,,,,,,,,,,,,
train/175/M_34908.avi,train/175/K_34908.avi,93,,,,,,,,,,,,,,,,,,,
train/175/M_34909.avi,train/175/K_34909.avi,158,,,,,,,,,,,,,,,,,,,
train/175/M_34912.avi,train/175/K_34912.avi,159,,,,,,,,,,,,,,,,,,,
train/175/M_34913.avi,train/175/K_34913.avi,37,,,,,,,,,,,,,,,,,,,
train/175/M_34915.avi,train/175/K_34915.avi,91,,,,,,,,,,,,,,,,,,,
train/175/M_34917.avi,train/175/K_34917.avi,213,,,,,,,,,,,,,,,,,,,
train/175/M_34918.avi,train/175/K_34918.avi,14,,,,,,,,,,,,,,,,,,,
train/175/M_34922.avi,train/175/K_34922.avi,34,,,,,,,,,,,,,,,,,,,
train/175/M_34923.avi,train/175/K_34923.avi,238,,,,,,,,,,,,,,,,,,,
train/175/M_34924.avi,train/175/K_34924.avi,8,,,,,,,,,,,,,,,,,,,
train/175/M_34926.avi,train/175/K_34926.avi,96,,,,,,,,,,,,,,,,,,,
train/175/M_34931.avi,train/175/K_34931.avi,94,,,,,,,,,,,,,,,,,,,
train/175/M_34932.avi,train/175/K_34932.avi,223,,,,,,,,,,,,,,,,,,,
train/175/M_34938.avi,train/175/K_34938.avi,19,,,,,,,,,,,,,,,,,,,
train/175/M_34939.avi,train/175/K_34939.avi,97,,,,,,,,,,,,,,,,,,,
train/175/M_34947.avi,train/175/K_34947.avi,49,,,,,,,,,,,,,,,,,,,
train/175/M_34957.avi,train/175/K_34957.avi,158,,,,,,,,,,,,,,,,,,,
train/175/M_34958.avi,train/175/K_34958.avi,160,,,,,,,,,,,,,,,,,,,
train/175/M_34960.avi,train/175/K_34960.avi,49,,,,,,,,,,,,,,,,,,,
train/175/M_34966.avi,train/175/K_34966.avi,238,,,,,,,,,,,,,,,,,,,
train/175/M_34967.avi,train/175/K_34967.avi,93,,,,,,,,,,,,,,,,,,,
train/175/M_34969.avi,train/175/K_34969.avi,50,,,,,,,,,,,,,,,,,,,
train/175/M_34973.avi,train/175/K_34973.avi,223,,,,,,,,,,,,,,,,,,,
train/175/M_34974.avi,train/175/K_34974.avi,213,,,,,,,,,,,,,,,,,,,
